doi,journal,title,publisher,manual_license,manual_status,oag_license,oag_status,license_url,provenance,source
10.1371/journal.pone.0045231,PLOS One,Reasons for Receiving or Not Receiving HPV Vaccination in Primary Schoolgirls in Tanzania: A Case Control Study,Public Library of Science ,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0045231,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0045231 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.pone.0037953,PLOS One,Regulation of Adipocyte 11E-hydroxysteroid dehydrogenase type 1 by CCAAT?enhancer-binding,Public Library of Science ,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0037953,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0037953 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.pone.0026223,PLOS One,Regulation of lipogenesis by glucocorticoids and insulin in human adipose tissue,Public Library of Science ,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0026223,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0026223 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.pone.0028734,PLOS One,Resemblance of Symptoms for Major Depression Assessed at Interview Versus from Hospital Record Review,Public Library of Science ,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0028734,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0028734 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.pone.0019149,PLOS One,Schistosome infection intensity is inversely related to auto-reactive antibody levels.,Public Library of Science ,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0019149,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0019149 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.pone.0020358,PLOS One,Sero-prevalence and incidence of A/H1N1 2009 influenza infection in Scotland in winter 2009-2010.,Public Library of Science ,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0020358,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0020358 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.pone.0038102,PLOS One,The adenomatous polyposis coli protein contributes to normal compaction of mitotic chromatin,Public Library of Science ,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0038102,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0038102 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.pone.0039116,PLOS One,The effects of demand characteristics on research participant behaviours in non-laboratory settings,Public Library of Science ,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0039116,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0039116 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.pone.0044673,PLOS One,The insect pathogen Serretia marcescens Db10 uses a hybrid non-ribosomal peptide synthetase-polyketi,Public Library of Science ,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0044673,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0044673 and looking for the following license statement: ""This is an open-access article distributed under the terms of the <a href=""http://creativecommons.org/licenses/by/4.0/"">Creative Commons Attribution License</a>, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.pone.0029895,PLOS One,Transcriptional Repression by a bZIP Protein Regulates Dictyostelium Prespore Differentiation,Public Library of Science ,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0029895,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0029895 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.pone.0034156,PLOS One,Tuberculosis incidence rates during 8 years of follow-up of an antiretroviral treatment cohort in South Africa: comparison with rates in the community,Public Library of Science ,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0034156,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0034156 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.pone.0019851,PLOS One,Visualisation of leishmania donovani fluorescent hybrids during early stage development in the sand,Public Library of Science ,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0019851,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0019851 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.pone.0038730,PLOS One,Within-Host dynamics of multi-species infection: Facilitation Competition and virulence,Public Library of Science ,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0038730,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0038730 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.pone.0023012,PLOS One,Wnt/beta-catenin signalling is active in a highly dynamic pattern during development of the mouse cerubellum,Public Library of Science ,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0023012,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0023012 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.pone.0032884,PLOS One,An Economic Evaluation of Preclinical Testing Strategies Compared to the Compulsory Scrapie Flock Scheme,Public Library of Science ,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0032884,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0032884 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.pone.0050325,PLOS One,Impact of anthelminthic treatment in pregnancy and early childhood on response to immunisation and on the ....,Public Library of Science ,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0050325,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0050325 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.pone.0035089,PLOS One,Risk of foot-and-mouth disease spread due to Sole Occupancy Authorities and linked cattle holdings,Public Library of Science ,,,uk-ogl,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0035089,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0035089 and looking for the following license statement: ""This is an open-access article distributed under the terms of the free Open Government License, which permits unrestricted use, distribution and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.pone.0036997,PLOS One,Second-line retroviral therapy in a workplace and community-based treatment programme in South,Public Library of Science ,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0036997,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0036997 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.pone.0048206,PLOS One,Spatiotemporal and functional characterisation of the plasmodium falciparum cGMP-dependent proetin ...,Public Library of Science ,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0048206,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0048206 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/annotation/e4800fcf-c58a-4d5a-a90a-bb6aed93454a,PLOS One,Systematic review of TST responses in people living with HIV in under-resourced settings: implications for isoniazid preventive therapy.,Public Library of Science ,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fannotation%2Fe4800fcf-c58a-4d5a-a90a-bb6aed93454a,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fannotation%2Fe4800fcf-c58a-4d5a-a90a-bb6aed93454a and looking for the following license statement: ""This is an open-access article distributed under the terms of the <a href=""http://creativecommons.org/licenses/by/4.0/"">Creative Commons Attribution License</a>, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.pone.0040170,PLOS One,IgG responses to anopheles gambiae salivary antigen gSG6 variation in exposure to malaria vec,Public Library of Science ,,,cc-by,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0040170,"License decided by scraping the resource at http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0040170 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.ppat.1002986,PLOS Pathogens,A heparan-dependent herpesvirus targets the olfactory neuroepithelium for host entry,Public Library of Science ,,,cc-by,,http://www.plospathogens.org/article/info%3Adoi%2F10.1371%2Fjournal.ppat.1002986,"License decided by scraping the resource at http://www.plospathogens.org/article/info%3Adoi%2F10.1371%2Fjournal.ppat.1002986 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.ppat.1002854,PLOS Pathogens,A novel virulence strategy for Pseudomonas aeruginosa mediated by an autotransporter with arginine-specific aminopeptidase activity,Public Library of Science ,,,cc-by,,http://www.plospathogens.org/article/info%3Adoi%2F10.1371%2Fjournal.ppat.1002854,"License decided by scraping the resource at http://www.plospathogens.org/article/info%3Adoi%2F10.1371%2Fjournal.ppat.1002854 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.ppat.1002827,PLOS Pathogens,IL-10 producing Th1 cells and disease progression are regulated by distinct CD11c+ cell populations,Public Library of Science ,,,cc-by,,http://www.plospathogens.org/article/info%3Adoi%2F10.1371%2Fjournal.ppat.1002827,"License decided by scraping the resource at http://www.plospathogens.org/article/info%3Adoi%2F10.1371%2Fjournal.ppat.1002827 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.ppat.1002665,PLOS Pathogens,Induction of strain-transcending antibodies against group a pfemp1 surface antigens from virulent malaria parasites,Public Library of Science ,,,cc-by,,http://www.plospathogens.org/article/info%3Adoi%2F10.1371%2Fjournal.ppat.1002665,"License decided by scraping the resource at http://www.plospathogens.org/article/info%3Adoi%2F10.1371%2Fjournal.ppat.1002665 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.ppat.1002618,PLOS Pathogens,Modeling of the N-Glycosylated Transferrin Receptor Suggests How Transferrin Binding Can Occur within the Surface Coat of Trypanosoma brucei,Public Library of Science ,,,cc-by,,http://www.plospathogens.org/article/info%3Adoi%2F10.1371%2Fjournal.ppat.1002618,"License decided by scraping the resource at http://www.plospathogens.org/article/info%3Adoi%2F10.1371%2Fjournal.ppat.1002618 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.ppat.1002814,PLOS Pathogens,Monocytes regulate the mechanism of T-cell death by inducing Fas-mediated apoptosis during bacterial infection,Public Library of Science ,,,cc-by,,http://www.plospathogens.org/article/info%3Adoi%2F10.1371%2Fjournal.ppat.1002814,"License decided by scraping the resource at http://www.plospathogens.org/article/info%3Adoi%2F10.1371%2Fjournal.ppat.1002814 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.ppat.1002340,PLOS Pathogens,Targeting cattle-borne zoonoses and cattle pathogens using a novel trypanosomatid-based delivery system.,Public Library of Science ,,,cc-by,,http://www.plospathogens.org/article/info%3Adoi%2F10.1371%2Fjournal.ppat.1002340,"License decided by scraping the resource at http://www.plospathogens.org/article/info%3Adoi%2F10.1371%2Fjournal.ppat.1002340 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.ppat.1002373,PLOS Pathogens,The Vibrio cholerae colonization factor GbpA possesses a modular structure that governs binding to different host surfaces,Public Library of Science ,,,cc-by,,http://www.plospathogens.org/article/info%3Adoi%2F10.1371%2Fjournal.ppat.1002373,"License decided by scraping the resource at http://www.plospathogens.org/article/info%3Adoi%2F10.1371%2Fjournal.ppat.1002373 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1371/journal.ppat.1002578,PLOS Pathogens,Stage Specific Asessment of Candida albicans Phagocytosis by Macrophages Identifies Cell Wall Composition and Morphogenesis as Key Determinants,Public Library of Science ,,,cc-by,,http://www.plospathogens.org/article/info%3Adoi%2F10.1371%2Fjournal.ppat.1002578,"License decided by scraping the resource at http://www.plospathogens.org/article/info%3Adoi%2F10.1371%2Fjournal.ppat.1002578 and looking for the following license statement: ""This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."".",wellcome-11-12
10.1387/ijdb.113309bn,International Journal of Developmental Biology,A SET/MYND chromatin re-modelling protein regulates Dictyostelium prespore patterning,Pymevit Solutions,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-11-12
10.1016/j.molbiopara.2009.03.006,International Innovation,Dysregulation of coagulation in cerebral malaria,Research Media Ltd,,,free-to-read,,http://api.elsevier.com/content/article/doi:10.1016/j.molbiopara.2009.03.006,License decided by querying the Elsevier XML API at http://api.elsevier.com/content/article/doi:10.1016/j.molbiopara.2009.03.006,wellcome-11-12
,International Innovation,Validating Choline Metabolism as a drug target in the fight against T. brucei,Research Media Ltd,,,,,,,wellcome-11-12
10.1192/bjp.bp.110.083881,British Journal of Psychiatry,"Eating disorders, DSM-5 and Clinical Reality",Royal College of Psychiatrists,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-11-12
10.1016/s0006-3223(97)87129-6,British Journal of Psychiatry,Neurodevelopmental hypothesis of schizophrenia,Royal College of Psychiatrists,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-11-12
10.1192/bjp.bp.110.082172,British Journal of Psychiatry,Stepped Care and cognitive Behaviour Thearapy for Bulimia Nervosa: A randomised trial,Royal College of Psychiatrists,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-11-12
10.1192/bjp.bp.111.100594,British Journal of Psychiatry,White matter abnormalities and illness severity in major depressive disorder,Royal College of Psychiatrists,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-11-12
10.1192/bjp.bp.111.107037,British Journal of Psychiatry,"Interaction between the BDNF gene Val/66/Met polymorphism and individual levels of morning cortisol as a predictor of depression in adult women
",Royal College of Psychiatrists,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-11-12
10.1192/bjp.bp.111.094896,British Journal of Psychiatry,Psychosis incidence through the prism of early intervention services: Initial findings from the SEPEA study,Royal College of Psychiatrists,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-11-12
10.1098/rsbl.2011.0661,Biology Letters,Bees do not use nearest-neighbour rules for optimization of multi-location routes,Royal Society,,,cc-by,,http://rsbl.royalsocietypublishing.org/content/8/1/13,"License decided by scraping the resource at http://rsbl.royalsocietypublishing.org/content/8/1/13 and looking for the following license statement: ""under the terms of the Creative Commons Attribution License"".",wellcome-11-12
10.1098/rsif.2012.0179,"JOURNAL ROYAL  SOCIETY  INTERFACE,",The human foot and heel-sole-toe walking strategy: a mechanism enabling an inverted pendular gait ...,Royal Society,,,cc-by,,http://rsif.royalsocietypublishing.org/content/9/75/2396,"License decided by scraping the resource at http://rsif.royalsocietypublishing.org/content/9/75/2396 and looking for the following license statement: ""This is an open-access article distributed under the terms of the <a href=""http://creativecommons.org/licenses/by/3.0/"">Creative Commons Attribution License</a>, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-11-12
10.1098/rsif.2012.0145,"JOURNAL ROYAL  SOCIETY  INTERFACE, 2012 Aug 7;9(73):2011-5",Energetically optimal running requires torques about the centre of mass.,Royal Society,,,cc-by,,http://rsif.royalsocietypublishing.org/content/9/73/2011,"License decided by scraping the resource at http://rsif.royalsocietypublishing.org/content/9/73/2011 and looking for the following license statement: ""This is an open-access article distributed under the terms of the <a href=""http://creativecommons.org/licenses/by/3.0/"">Creative Commons Attribution License</a>, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-11-12
10.1098/rsob.120078,Open Biology,Quantitative single molecule microscopy reveals that CENP-ACnp1 deposition occurs during G2 in fission yeast,Royal Society,,,cc-by,,http://rsob.royalsocietypublishing.org/content/2/7/120078,"License decided by scraping the resource at http://rsob.royalsocietypublishing.org/content/2/7/120078 and looking for the following license statement: ""under the terms of the Creative Commons Attribution License"".",wellcome-11-12
10.1098/rstb.2012.0073,Philosophical Transaction of Royal Society B,On the pursuit of the brain network for proto-syntactic learning in non-human primates: conceptual issues and nurobiological hypotheses,Royal Society,,,cc-by,,http://rstb.royalsocietypublishing.org/content/367/1598/2077,"License decided by scraping the resource at http://rstb.royalsocietypublishing.org/content/367/1598/2077 and looking for the following license statement: ""This is an open-access article distributed under the terms of the <a href=""http://creativecommons.org/licenses/by/3.0/"">Creative Commons Attribution License</a>, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-11-12
10.1098/rstb.2011.0354,Philosophical Transactions B,Human viruses: discovery and emergence,Royal Society,,,cc-by,,http://rstb.royalsocietypublishing.org/content/367/1604/2864,"License decided by scraping the resource at http://rstb.royalsocietypublishing.org/content/367/1604/2864 and looking for the following license statement: ""This is an open-access article distributed under the terms of the <a href=""http://creativecommons.org/licenses/by/3.0/"">Creative Commons Attribution License</a>, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-11-12
10.1098/rstb.2012.0123,Philosophical Transactions B ,The role of metacognition in human social interactions,Royal Society,,,cc-by,,http://rstb.royalsocietypublishing.org/content/367/1599/2213,"License decided by scraping the resource at http://rstb.royalsocietypublishing.org/content/367/1599/2213 and looking for the following license statement: ""This is an open-access article distributed under the terms of the <a href=""http://creativecommons.org/licenses/by/3.0/"">Creative Commons Attribution License</a>, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-11-12
10.1098/rstb.2008.0153,Philosophical Transactions B: Biological Sciences,Neuroeconomics: the promise and the profit,Royal Society,,,cc-by,,http://rstb.royalsocietypublishing.org/content/363/1511/3767,"License decided by scraping the resource at http://rstb.royalsocietypublishing.org/content/363/1511/3767 and looking for the following license statement: ""under the terms of the Creative Commons Attribution License"".",wellcome-11-12
10.1098/rstb.2012.0228,Philosophical Transactions B: Biological Sciences,A framework for the study of zoonotic disease emergence and its drivers: spillover of bat pathogens as a case study ,Royal Society,,,cc-by,,http://rstb.royalsocietypublishing.org/content/367/1604/2881,"License decided by scraping the resource at http://rstb.royalsocietypublishing.org/content/367/1604/2881 and looking for the following license statement: ""This is an open-access article distributed under the terms of the <a href=""http://creativecommons.org/licenses/by/3.0/"">Creative Commons Attribution License</a>, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-11-12
10.1098/rstb.2011.0362,Philosophical Transactions of the Royal Society B,Bringing together emerging and endemic zoonoses surveillance: shared challenges and a common solution,Royal Society,,,cc-by,,http://rstb.royalsocietypublishing.org/content/367/1604/2872,"License decided by scraping the resource at http://rstb.royalsocietypublishing.org/content/367/1604/2872 and looking for the following license statement: ""This is an open-access article distributed under the terms of the <a href=""http://creativecommons.org/licenses/by/3.0/"">Creative Commons Attribution License</a>, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-11-12
10.1098/rstb.2011.0417,Philosophical Transactions of the Royal Society B: Biological Sciences,The neural basis of metacognitive ability,Royal Society,,,cc-by,,http://rstb.royalsocietypublishing.org/content/367/1594/1338,"License decided by scraping the resource at http://rstb.royalsocietypublishing.org/content/367/1594/1338 and looking for the following license statement: ""This is an open-access article distributed under the terms of the <a href=""http://creativecommons.org/licenses/by/3.0/"">Creative Commons Attribution License</a>, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-11-12
10.1098/rstb.2011.0420,Philosophical Transactions of the Royal Society B: Biological Sciences,What failure in collective decision-making tells us about metacognition,Royal Society,,,cc-by,,http://rstb.royalsocietypublishing.org/content/367/1594/1350,"License decided by scraping the resource at http://rstb.royalsocietypublishing.org/content/367/1594/1350 and looking for the following license statement: ""This is an open-access article distributed under the terms of the <a href=""http://creativecommons.org/licenses/by/3.0/"">Creative Commons Attribution License</a>, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-11-12
10.1098/rspb.2010.1427,Proceedings  of Biological Sciences,Archaeal phylogenomics provides evidence in support of a methanogenic origin of the Archaea and a thaumarchaeal origin for the eukaryotes,Royal Society,,,cc-by,,http://rspb.royalsocietypublishing.org/content/278/1708/1009,"License decided by scraping the resource at http://rspb.royalsocietypublishing.org/content/278/1708/1009 and looking for the following license statement: ""This is an open-access article distributed under the terms of the <a href=""http://creativecommons.org/licenses/by/3.0/"">Creative Commons Attribution License</a>, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-11-12
10.1098/rspb.2012.0942,Proceedings B,The co-evolution of toxin and anti-toxin genes drives the emergence and dynamics of bacterial addiction complexes and intragenomic conflict,Royal Society,,,cc-by,,http://rspb.royalsocietypublishing.org/content/279/1743/3706,"License decided by scraping the resource at http://rspb.royalsocietypublishing.org/content/279/1743/3706 and looking for the following license statement: ""This is an open-access article distributed under the terms of the <a href=""http://creativecommons.org/licenses/by/3.0/"">Creative Commons Attribution License</a>, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-11-12
10.1098/rspb.2012.0769,Proceedings B,The mode of host parasite interaction shapes coevolutionary dynamics and the fate of host cooperation,Royal Society,,,cc-by,,http://rspb.royalsocietypublishing.org/content/279/1743/3742,"License decided by scraping the resource at http://rspb.royalsocietypublishing.org/content/279/1743/3742 and looking for the following license statement: ""This is an open-access article distributed under the terms of the <a href=""http://creativecommons.org/licenses/by/3.0/"">Creative Commons Attribution License</a>, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-11-12
10.1098/rspb.2011.1959,Proceedings of the Royal Society B: Biological Sciences,Online social network size is reflected in human brain structure,Royal Society,,,cc-by,,http://rspb.royalsocietypublishing.org/content/279/1732/1327,"License decided by scraping the resource at http://rspb.royalsocietypublishing.org/content/279/1732/1327 and looking for the following license statement: ""This is an open-access article distributed under the terms of the <a href=""http://creativecommons.org/licenses/by/3.0/"">Creative Commons Attribution License</a>, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-11-12
10.1098/rspb.2011.2523,Proceedings of the Royal Society B: Biological Sciences,Testosterone disrupts human collaboration by increasing egocentric choices,Royal Society,,,cc-by,,http://rspb.royalsocietypublishing.org/content/279/1736/2275,"License decided by scraping the resource at http://rspb.royalsocietypublishing.org/content/279/1736/2275 and looking for the following license statement: ""This is an open-access article distributed under the terms of the <a href=""http://creativecommons.org/licenses/by/3.0/"">Creative Commons Attribution License</a>, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-11-12
10.1098/rspb.2011.1563,"Proceedings of the Royal Society of London, Series B",Drug treatment of malaria infections can reduce levels of protection transferred to offspring via maternal immunity,Royal Society,,,cc-by,,http://rspb.royalsocietypublishing.org/content/279/1737/2487,"License decided by scraping the resource at http://rspb.royalsocietypublishing.org/content/279/1737/2487 and looking for the following license statement: ""This is an open-access article distributed under the terms of the <a href=""http://creativecommons.org/licenses/by/3.0/"">Creative Commons Attribution License</a>, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-11-12
10.1098/rspb.2012.1817,Proceedings of the Royal Society: Biology,Auditory-sequence analysis and phonological skill,Royal Society,,,cc-by,,http://rspb.royalsocietypublishing.org/content/279/1746/4496,"License decided by scraping the resource at http://rspb.royalsocietypublishing.org/content/279/1746/4496 and looking for the following license statement: ""This is an open-access article distributed under the terms of the <a href=""http://creativecommons.org/licenses/by/3.0/"">Creative Commons Attribution License</a>, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-11-12
